Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
Type	name	1.2		FALSE	FALSE	FALSE		[ExtGState]			
LW	number	1.3		FALSE	FALSE	FALSE		[fn:Expr(@self>0)]			
LC	integer	1.3		FALSE	FALSE	FALSE		[fn:Expr(@self>=0 && @self<=2)]			
LJ	integer	1.3		FALSE	FALSE	FALSE		[fn:Expr(@self>=0 && @self<=2)]			
ML	number	1.3		FALSE	FALSE	FALSE		[fn:Expr(@self>0)]			
D	array	1.3		FALSE	FALSE	FALSE				[ArrayOfGSPDashPatterns]	
RI	name	1.3		FALSE	FALSE	FALSE		[AbsoluteColorimetric,RelativeColorimetric,Saturation,Perceptual]			
OP	boolean	1.2		FALSE	FALSE	FALSE					
op	boolean	1.3		FALSE	FALSE	FALSE					
OPM	integer	1.3		FALSE	FALSE	FALSE		[fn:Expr(@self>=0 && @self<=1)]			
Font	array	1.3		FALSE	FALSE	FALSE				[FontType1,FontTrueType,FontMultipleMaster,FontType3,FontType0,FontCIDType0,FontCIDType2]	
BG	dictionary;stream	1.2		FALSE	FALSE	FALSE				[FunctionType2,FunctionType3];[FunctionType0,FunctionType4]	
BG2	dictionary;name;stream	1.3		FALSE	FALSE	FALSE	[Default]			[FunctionType2,FunctionType3];[];[FunctionType0,FunctionType4]	
UCR	dictionary;stream	1.2		FALSE	FALSE	FALSE				[FunctionType2,FunctionType3];[FunctionType0,FunctionType4]	
UCR2	dictionary;name;stream	1.3		FALSE	FALSE	FALSE	[Default]			[FunctionType2,FunctionType3];[];[FunctionType0,FunctionType4]	
TR	array;dictionary;name;stream	1.2	2.0	FALSE	FALSE	FALSE				[ArrayOfFunctions];[FunctionType2,FunctionType3];[];[FunctionType0,FunctionType4]	
TR2	array;dictionary;name;stream	1.3	2.0	FALSE	FALSE	FALSE	[Default]			[ArrayOfFunctions];[FunctionType2,FunctionType3];[];[FunctionType0,FunctionType4]	
HT	dictionary;name;stream	1.2		FALSE	FALSE	FALSE				[HalftoneType1,HalftoneType5];[];[HalftoneType6,HalftoneType10,HalftoneType16]	
FL	number	1.3		FALSE	FALSE	FALSE		[fn:Expr(@self>0)]			
SM	number	1.3		FALSE	FALSE	FALSE		[fn:Expr(@self>=0 && @self<=1)]			
SA	boolean	1.2		FALSE	FALSE	FALSE					
BM	fn:Deprecated(array,2.0);name	1.4		FALSE	FALSE	FALSE		[];[fn:Deprecated(Compatible,2.0),Normal,Multiply,Screen,Difference,Darken,Lighten,ColorDodge,ColorBurn,Exclusion,HardLight,Overlay,SoftLight,Luminosity,Hue,Saturation,Color]		[ArrayOfNamesGeneral];[]	
SMask	dictionary;name	1.4		FALSE	FALSE	FALSE		[];[None]		[SoftMaskAlpha,SoftMaskLuminosity];[]	
CA	number	1.4		FALSE	FALSE	FALSE		[fn:Expr(@self>=0 && @self<=1)]			
ca	number	1.4		FALSE	FALSE	FALSE		[fn:Expr(@self>=0 && @self<=1)]			
AIS	boolean	1.4		FALSE	FALSE	FALSE					
TK	boolean	1.4		FALSE	FALSE	FALSE					
UseBlackPtComp	name	2.0		FALSE	FALSE	FALSE	Default	[OFF,ON,Default]			
HTO	array	2.0		FALSE	FALSE	FALSE				[ArrayOf_2Numbers]	
HTP	array	1.2	1.3	FALSE	FALSE	FALSE				[ArrayOf_2Integers]	
