Key	Type	SinceVersion	DeprecatedIn	Required	IndirectReference	Inheritable	DefaultValue	PossibleValues	SpecialCase	Link	Note
Type	name	1.0		TRUE	FALSE	FALSE		[Font]			
Subtype	name	1.0		TRUE	FALSE	FALSE		[Type1]			
Name	name	1.0	2.0	fn:IsRequired(fn:IsPDFVersion(1.0))	FALSE	FALSE					
BaseFont	name	1.0		TRUE	FALSE	FALSE					
FirstChar	integer	1.0		TRUE	FALSE	FALSE					
LastChar	integer	1.0		TRUE	FALSE	FALSE					
Widths	array	1.0		TRUE	FALSE	FALSE			[fn:Eval(fn:ArrayLength(Widths)==(@LastChar - @FirstChar+1))]	[ArrayOfNumbersGeneral]	
FontDescriptor	dictionary	1.0		TRUE	TRUE	FALSE				[FontDescriptorType1]	
Encoding	dictionary;name	1.0		FALSE	FALSE	FALSE		[];[MacRomanEncoding,MacExpertEncoding,WinAnsiEncoding]		[Encoding];[]	
ToUnicode	stream	1.2		FALSE	TRUE	FALSE				[Stream]	
